line,symbol,entry_date,exit_date,ret,cash_before,cash_after,exit_reason,line_eval,variant
S,159992,2023-10-17,2023-10-31,0.0197674418604651,11892.973725627202,12128.067392296578,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159992,2023-11-01,2023-11-15,0.0137772675086107,12128.067392296578,12295.159021122707,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159813,2023-11-16,2023-11-30,-0.0234375000000001,12295.159021122707,12006.991231565142,original,S,tp0.2_slNone_tr0.06_ts0.1
S,560080,2023-12-01,2023-12-15,-0.0356550580431176,12006.991231565142,11578.881262280482,original,S,tp0.2_slNone_tr0.06_ts0.1
S,512980,2023-12-18,2024-01-02,-0.0924050632911392,11578.881262280482,10508.934006398867,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159611,2024-01-03,2024-01-17,-0.0244988864142539,10508.934006398867,10251.476825841211,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159930,2024-01-18,2024-02-01,0.0471327572663,10251.476825841211,10734.657194694686,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159887,2024-02-02,2024-02-26,0.0428571428571427,10734.657194694686,11194.713931610171,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159930,2024-02-27,2024-03-12,-0.0184931506849314,11194.713931610171,10987.688399998204,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159663,2024-03-13,2024-03-27,-0.0561555075593952,10987.688399998204,10370.669180991825,original,S,tp0.2_slNone_tr0.06_ts0.1
S,518880,2024-03-28,2024-04-15,0.0771525154106183,10370.669180991825,11170.792394796721,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,161226,2024-04-16,2024-04-30,-0.0441014332965822,11170.792394796721,10678.144439127625,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159996,2024-05-06,2024-05-20,-0.0221169036334912,10678.144439127625,10441.97694758294,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159825,2024-05-21,2024-06-04,-0.0366492146596858,10441.97694758294,10059.286692959482,original,S,tp0.2_slNone_tr0.06_ts0.1
S,161226,2024-06-05,2024-06-20,0.0239583333333333,10059.286692959482,10300.29043664497,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159611,2024-06-21,2024-07-05,0.026315789473684,10300.29043664497,10571.35071129352,original,S,tp0.2_slNone_tr0.06_ts0.1
S,501018,2024-07-08,2024-07-22,-0.0268857356235997,10571.35071129352,10287.13217088533,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159813,2024-07-23,2024-08-06,-0.0421052631578945,10287.13217088533,9853.98976369016,original,S,tp0.2_slNone_tr0.06_ts0.1
S,512660,2024-08-07,2024-08-21,-0.0855263157894737,9853.98976369016,9011.214323374556,original,S,tp0.2_slNone_tr0.06_ts0.1
S,164701,2024-08-22,2024-09-05,-0.0120930232558138,9011.214323374556,8902.241498998865,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,164701,2024-09-06,2024-09-24,0.0422138836772982,8902.241498998865,9278.039686104821,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,512880,2024-09-25,2024-09-30,0.2551020408163265,9278.039686104821,11644.886544805031,tp0.2,S,tp0.2_slNone_tr0.06_ts0.1
S,159851,2024-10-08,2024-10-22,0.140495867768595,11644.886544805031,13280.94498498425,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159996,2024-10-23,2024-11-06,-0.0059880239520958,13280.94498498425,13201.418368307697,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159768,2024-11-07,2024-11-21,-0.1202263083451201,13201.418368307697,11614.260572966605,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159852,2024-11-22,2024-12-06,0.032967032967033,11614.260572966605,11997.148284163308,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,512980,2024-12-09,2024-12-23,-0.074200913242009,11997.148284163308,11106.948925178589,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159813,2024-12-24,2025-01-08,-0.0471464019851116,11106.948925178589,10583.296246324016,original,S,tp0.2_slNone_tr0.06_ts0.1
S,501018,2025-01-09,2025-01-23,0.0227629513343798,10583.296246324016,10824.203303736416,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,501018,2025-01-24,2025-02-17,-0.0076804915514593,10824.203303736416,10741.06810171079,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159852,2025-02-18,2025-03-04,-0.0109769484083425,10741.06810171079,10623.163951307819,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159852,2025-03-05,2025-03-19,-0.0131291028446389,10623.163951307819,10483.691339255638,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,512400,2025-03-20,2025-04-03,-0.048780487804878,10483.691339255638,9972.291761730974,original,S,tp0.2_slNone_tr0.06_ts0.1
S,518880,2025-04-07,2025-04-21,0.1231641704231496,9972.291761730974,11200.52080378218,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,518880,2025-04-22,2025-05-09,-0.0565021297920321,11200.52080378218,10567.667523588523,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,164701,2025-05-12,2025-05-26,0.0204528853177501,10567.667523588523,10783.806815524591,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159887,2025-05-27,2025-06-11,0.0298393267023719,10783.806815524591,11105.588350188294,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159992,2025-06-12,2025-06-26,-0.066905615292712,11105.588350188294,10362.562128431373,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159887,2025-06-27,2025-07-11,0.0401433691756272,10362.562128431373,10778.550285558367,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159851,2025-07-14,2025-07-28,0.0224321133412042,10778.550285558367,11020.335947217882,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159992,2025-07-29,2025-08-12,-0.0340788072417465,11020.335947217882,10644.776042733354,original,S,tp0.2_slNone_tr0.06_ts0.1
S,512400,2025-08-13,2025-08-27,0.0678221552373776,10644.776042733354,11366.727695970734,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159811,2025-08-28,2025-09-11,0.063787041687594,11366.727695970734,12091.77762936515,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159755,2025-09-12,2025-09-26,0.0868644067796611,12091.77762936515,13142.12272005153,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159755,2025-09-29,2025-10-21,-0.0427509293680298,13142.12272005153,12580.284759900627,original,S,tp0.2_slNone_tr0.06_ts0.1
S,518880,2025-10-22,2025-11-05,-0.0434018239753875,12580.284759900627,12034.27745519117,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,515790,2025-11-06,2025-11-20,-0.0770676691729324,12034.27745519117,11106.823741539218,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159870,2025-11-21,2025-12-05,0.0356652949245541,11106.823741539218,11502.951885956254,original,S,tp0.2_slNone_tr0.06_ts0.1
S,161226,2025-12-08,2025-12-22,0.4850057670126875,11502.951885956254,17081.949888314506,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,161226,2025-12-23,2026-01-08,-0.1175432403812213,17081.949888314506,15074.082146412376,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,512400,2026-01-09,2026-01-23,0.0950334288443173,15074.082146412376,16506.62385946685,original,S,tp0.2_slNone_tr0.06_ts0.1
S,512400,2026-01-26,2026-02-09,-0.0890637945318973,16506.62385946685,15036.481303631981,original,S,tp0.2_slNone_tr0.06_ts0.1
S,515790,2026-02-10,2026-03-04,-0.0133333333333331,15036.481303631981,14835.994886250224,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159930,2026-03-05,2026-03-19,-0.0190217391304348,14835.994886250224,14553.788461783508,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159611,2026-03-20,2026-04-03,-0.0708041958041957,14553.788461783508,13523.319173842545,original,S,tp0.2_slNone_tr0.06_ts0.1
S,511010,2026-04-07,2026-04-21,0.0019692792437966,13523.319173842545,13549.95036559883,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159811,2026-04-22,2026-05-11,0.0647282796815507,13549.95036559883,14427.015342534442,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159663,2026-05-12,2026-05-26,0.06631299734748,14427.015342534442,15383.713972675983,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159813,2026-05-27,2026-06-10,-0.0926365795724465,15383.713972675983,13958.619329126426,original,S,tp0.2_slNone_tr0.06_ts0.1
S,159811,2026-06-11,2026-06-26,0.130074074074074,13958.619329126426,15774.273813715019,trail0.06,S,tp0.2_slNone_tr0.06_ts0.1
S,588000,2026-06-29,2026-07-13,-0.0658362989323844,15774.273813715019,14735.754007473994,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,511260,2026-07-14,2026-07-28,0.001897800478898,14735.754007473994,14763.719528486303,no_path,S,tp0.2_slNone_tr0.06_ts0.1
S,159766,2023-01-04,2023-01-18,0.0026929982046677,10000.0,10026.929982046677,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159852,2023-01-19,2023-02-09,0.0534351145038167,10026.929982046677,10562.720133759094,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159851,2023-02-10,2023-02-24,-0.0347222222222221,10562.720133759094,10195.959018003572,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,512980,2023-02-27,2023-03-13,0.0542986425339364,10195.959018003572,10749.585752012814,original,S,tp0.2_slNone_tr0.1_ts0.15
S,516970,2023-03-14,2023-03-28,0.002454991816694,10749.585752012814,10775.975897066857,original,S,tp0.2_slNone_tr0.1_ts0.15
S,512980,2023-03-29,2023-04-13,0.1414392059553348,10775.975897066857,12300.12137134182,original,S,tp0.2_slNone_tr0.1_ts0.15
S,512980,2023-04-14,2023-04-28,0.0701559020044542,12300.12137134182,13163.04748091257,original,S,tp0.2_slNone_tr0.1_ts0.15
S,516970,2023-05-04,2023-05-18,-0.0868628858578607,13163.04748091257,12019.66719003646,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159887,2023-05-19,2023-06-02,-0.029443838604144,12019.66719003646,11665.762049217501,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159811,2023-06-05,2023-06-19,0.1004784688995215,11665.762049217501,12837.91995846902,original,S,tp0.2_slNone_tr0.1_ts0.15
S,512980,2023-06-20,2023-07-06,-0.1570166830225711,12837.91995846902,10822.15234968095,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159811,2023-07-07,2023-07-21,-0.0182648401826484,10822.15234968095,10624.487466581753,original,S,tp0.2_slNone_tr0.1_ts0.15
S,162411,2023-07-24,2023-08-07,0.0601604278074867,10624.487466581753,11263.661177806593,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,162411,2023-08-08,2023-08-22,0.0368956743002544,11263.661177806593,11679.241552051364,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,162411,2023-08-23,2023-09-06,0.0372208436724563,11679.241552051364,12113.952776073125,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,501018,2023-09-07,2023-09-21,-0.0022189349112426,12113.952776073125,12087.072703345153,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,501018,2023-09-22,2023-10-16,-0.0160583941605839,12087.072703345153,11892.973725627202,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159992,2023-10-17,2023-10-31,0.0197674418604651,11892.973725627202,12128.067392296578,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159992,2023-11-01,2023-11-15,0.0137772675086107,12128.067392296578,12295.159021122707,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159813,2023-11-16,2023-11-30,-0.0234375000000001,12295.159021122707,12006.991231565142,original,S,tp0.2_slNone_tr0.1_ts0.15
S,560080,2023-12-01,2023-12-15,-0.0356550580431176,12006.991231565142,11578.881262280482,original,S,tp0.2_slNone_tr0.1_ts0.15
S,512980,2023-12-18,2024-01-02,-0.0924050632911392,11578.881262280482,10508.934006398867,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159611,2024-01-03,2024-01-17,-0.0244988864142539,10508.934006398867,10251.476825841211,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159930,2024-01-18,2024-02-01,0.0471327572663,10251.476825841211,10734.657194694686,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159887,2024-02-02,2024-02-26,0.0428571428571427,10734.657194694686,11194.713931610171,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159930,2024-02-27,2024-03-12,-0.0184931506849314,11194.713931610171,10987.688399998204,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159663,2024-03-13,2024-03-27,-0.0561555075593952,10987.688399998204,10370.669180991825,original,S,tp0.2_slNone_tr0.1_ts0.15
S,518880,2024-03-28,2024-04-15,0.0771525154106183,10370.669180991825,11170.792394796721,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,161226,2024-04-16,2024-04-30,-0.0441014332965822,11170.792394796721,10678.144439127625,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159996,2024-05-06,2024-05-20,-0.0221169036334912,10678.144439127625,10441.97694758294,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159825,2024-05-21,2024-06-04,-0.0366492146596858,10441.97694758294,10059.286692959482,original,S,tp0.2_slNone_tr0.1_ts0.15
S,161226,2024-06-05,2024-06-20,0.0239583333333333,10059.286692959482,10300.29043664497,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159611,2024-06-21,2024-07-05,0.026315789473684,10300.29043664497,10571.35071129352,original,S,tp0.2_slNone_tr0.1_ts0.15
S,501018,2024-07-08,2024-07-22,-0.0268857356235997,10571.35071129352,10287.13217088533,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159813,2024-07-23,2024-08-06,-0.0421052631578945,10287.13217088533,9853.98976369016,original,S,tp0.2_slNone_tr0.1_ts0.15
S,512660,2024-08-07,2024-08-21,-0.0855263157894737,9853.98976369016,9011.214323374556,original,S,tp0.2_slNone_tr0.1_ts0.15
S,164701,2024-08-22,2024-09-05,-0.0120930232558138,9011.214323374556,8902.241498998865,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,164701,2024-09-06,2024-09-24,0.0422138836772982,8902.241498998865,9278.039686104821,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,512880,2024-09-25,2024-09-30,0.2551020408163265,9278.039686104821,11644.886544805031,tp0.2,S,tp0.2_slNone_tr0.1_ts0.15
S,159851,2024-10-08,2024-10-22,0.140495867768595,11644.886544805031,13280.94498498425,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159996,2024-10-23,2024-11-06,-0.0059880239520958,13280.94498498425,13201.418368307697,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159768,2024-11-07,2024-11-21,-0.1202263083451201,13201.418368307697,11614.260572966605,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159852,2024-11-22,2024-12-06,0.032967032967033,11614.260572966605,11997.148284163308,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,512980,2024-12-09,2024-12-23,-0.074200913242009,11997.148284163308,11106.948925178589,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159813,2024-12-24,2025-01-08,-0.0471464019851116,11106.948925178589,10583.296246324016,original,S,tp0.2_slNone_tr0.1_ts0.15
S,501018,2025-01-09,2025-01-23,0.0227629513343798,10583.296246324016,10824.203303736416,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,501018,2025-01-24,2025-02-17,-0.0076804915514593,10824.203303736416,10741.06810171079,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159852,2025-02-18,2025-03-04,-0.0109769484083425,10741.06810171079,10623.163951307819,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159852,2025-03-05,2025-03-19,-0.0131291028446389,10623.163951307819,10483.691339255638,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,512400,2025-03-20,2025-04-03,-0.048780487804878,10483.691339255638,9972.291761730974,original,S,tp0.2_slNone_tr0.1_ts0.15
S,518880,2025-04-07,2025-04-21,0.1231641704231496,9972.291761730974,11200.52080378218,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,518880,2025-04-22,2025-05-09,-0.0565021297920321,11200.52080378218,10567.667523588523,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,164701,2025-05-12,2025-05-26,0.0204528853177501,10567.667523588523,10783.806815524591,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159887,2025-05-27,2025-06-11,0.0298393267023719,10783.806815524591,11105.588350188294,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159992,2025-06-12,2025-06-26,-0.066905615292712,11105.588350188294,10362.562128431373,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159887,2025-06-27,2025-07-11,0.0401433691756272,10362.562128431373,10778.550285558367,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159851,2025-07-14,2025-07-28,0.0224321133412042,10778.550285558367,11020.335947217882,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159992,2025-07-29,2025-08-12,-0.0340788072417465,11020.335947217882,10644.776042733354,original,S,tp0.2_slNone_tr0.1_ts0.15
S,512400,2025-08-13,2025-08-27,0.0678221552373776,10644.776042733354,11366.727695970734,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159811,2025-08-28,2025-09-11,0.063787041687594,11366.727695970734,12091.77762936515,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159755,2025-09-12,2025-09-26,0.0868644067796611,12091.77762936515,13142.12272005153,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159755,2025-09-29,2025-10-21,-0.0427509293680298,13142.12272005153,12580.284759900627,original,S,tp0.2_slNone_tr0.1_ts0.15
S,518880,2025-10-22,2025-11-05,-0.0434018239753875,12580.284759900627,12034.27745519117,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,515790,2025-11-06,2025-11-20,-0.0770676691729324,12034.27745519117,11106.823741539218,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159870,2025-11-21,2025-12-05,0.0356652949245541,11106.823741539218,11502.951885956254,original,S,tp0.2_slNone_tr0.1_ts0.15
S,161226,2025-12-08,2025-12-22,0.4850057670126875,11502.951885956254,17081.949888314506,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,161226,2025-12-23,2026-01-08,-0.1175432403812213,17081.949888314506,15074.082146412376,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,512400,2026-01-09,2026-01-23,0.0950334288443173,15074.082146412376,16506.62385946685,original,S,tp0.2_slNone_tr0.1_ts0.15
S,512400,2026-01-26,2026-02-09,-0.0890637945318973,16506.62385946685,15036.481303631981,original,S,tp0.2_slNone_tr0.1_ts0.15
S,515790,2026-02-10,2026-03-04,-0.0133333333333331,15036.481303631981,14835.994886250224,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159930,2026-03-05,2026-03-19,-0.0190217391304348,14835.994886250224,14553.788461783508,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159611,2026-03-20,2026-04-03,-0.0708041958041957,14553.788461783508,13523.319173842545,original,S,tp0.2_slNone_tr0.1_ts0.15
S,511010,2026-04-07,2026-04-21,0.0019692792437966,13523.319173842545,13549.95036559883,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159811,2026-04-22,2026-05-11,0.0647282796815507,13549.95036559883,14427.015342534442,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159663,2026-05-12,2026-05-26,0.06631299734748,14427.015342534442,15383.713972675983,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159813,2026-05-27,2026-06-10,-0.0926365795724465,15383.713972675983,13958.619329126426,original,S,tp0.2_slNone_tr0.1_ts0.15
S,159811,2026-06-11,2026-06-26,0.130074074074074,13958.619329126426,15774.273813715019,original,S,tp0.2_slNone_tr0.1_ts0.15
S,588000,2026-06-29,2026-07-13,-0.0658362989323844,15774.273813715019,14735.754007473994,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,511260,2026-07-14,2026-07-28,0.001897800478898,14735.754007473994,14763.719528486303,no_path,S,tp0.2_slNone_tr0.1_ts0.15
S,159766,2023-01-04,2023-01-18,0.0026929982046677,10000.0,10026.929982046677,original,S,tpNone_sl-0.08_trNone_ts0.1
S,159852,2023-01-19,2023-02-09,0.0534351145038167,10026.929982046677,10562.720133759094,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,159851,2023-02-10,2023-02-24,-0.0347222222222221,10562.720133759094,10195.959018003572,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,512980,2023-02-27,2023-03-13,0.0542986425339364,10195.959018003572,10749.585752012814,original,S,tpNone_sl-0.08_trNone_ts0.1
S,516970,2023-03-14,2023-03-28,0.002454991816694,10749.585752012814,10775.975897066857,original,S,tpNone_sl-0.08_trNone_ts0.1
S,512980,2023-03-29,2023-04-13,0.1414392059553348,10775.975897066857,12300.12137134182,original,S,tpNone_sl-0.08_trNone_ts0.1
S,512980,2023-04-14,2023-04-28,0.0701559020044542,12300.12137134182,13163.04748091257,original,S,tpNone_sl-0.08_trNone_ts0.1
S,516970,2023-05-04,2023-05-16,-0.09260588657573587,13163.04748091257,11944.071798904155,sl-0.08,S,tpNone_sl-0.08_trNone_ts0.1
S,159611,2023-05-17,2023-05-31,0.0147679324894514,11944.071798904155,12120.461044879532,original,S,tpNone_sl-0.08_trNone_ts0.1
S,159611,2023-06-01,2023-06-15,-0.0275132275132273,12120.461044879532,11786.988042586554,original,S,tpNone_sl-0.08_trNone_ts0.1
S,512980,2023-06-16,2023-06-26,-0.11442786069651734,11786.988042586554,10438.228216817944,sl-0.08,S,tpNone_sl-0.08_trNone_ts0.1
S,159811,2023-06-27,2023-07-11,0.0154826958105644,10438.228216817944,10599.840129100188,original,S,tpNone_sl-0.08_trNone_ts0.1
S,512660,2023-07-12,2023-07-26,-0.0146520146520147,10599.840129100188,10444.5311162196,original,S,tpNone_sl-0.08_trNone_ts0.1
S,501018,2023-07-27,2023-08-10,0.0576606260296541,10444.5311162196,11046.769318967024,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,512880,2023-08-11,2023-08-25,-0.0282375851996103,11046.769318967024,10734.835229142253,original,S,tpNone_sl-0.08_trNone_ts0.1
S,162411,2023-08-28,2023-09-11,0.050805452292441,10734.835229142253,11280.223388243654,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,159930,2023-09-12,2023-09-26,0.016038492381716,11280.223388243654,11461.141165120056,original,S,tpNone_sl-0.08_trNone_ts0.1
S,501018,2023-09-27,2023-10-19,-0.0072992700729926,11461.141165120056,11377.483200411152,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,159992,2023-10-20,2023-11-03,0.0687116564417178,11377.483200411152,12159.24891724922,original,S,tpNone_sl-0.08_trNone_ts0.1
S,518880,2023-11-06,2023-11-20,-0.0141704817963809,12159.24891724922,11986.946501809676,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,159851,2023-11-21,2023-12-05,-0.0384615384615383,11986.946501809676,11525.91009789392,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,560080,2023-12-06,2023-12-20,-0.0306122448979592,11525.91009789392,11173.07611530533,original,S,tpNone_sl-0.08_trNone_ts0.1
S,518880,2023-12-21,2024-01-05,0.0128121606948967,11173.07611530533,11316.227361950934,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,159930,2024-01-08,2024-01-22,-0.0470316114109482,11316.227361950934,10784.006954025717,original,S,tpNone_sl-0.08_trNone_ts0.1
S,511260,2024-01-23,2024-02-06,0.0048870035474186,10784.006954025717,10836.708434265429,no_path,S,tpNone_sl-0.08_trNone_ts0.1
S,159887,2024-02-07,2024-02-29,0.0303687635574836,10836.708434265429,11165.805870447024,original,S,tpNone_sl-0.08_trNone_ts0.1
S,159930,2024-03-01,2024-03-15,-0.0212183436002738,11165.805870447024,10928.885964913925,original,S,tpNone_sl-0.08_trNone_ts0.1
S,512400,2024-03-18,2024-04-01,0.0309178743961353,10928.885964913925,11266.78388846682,original,S,tpNone_sl-0.08_trNone_ts0.1
